policy_name,session_bin_index,chosen_relative_path,chosen_location,chosen_path_state,reactive_latency_ms,realized_next_latency_ms,retrospective_best_path_latency_ms,decision_gap_ms,retrospective_best_path_match,success_under_budget,decision_time_us,switched_path,pred_forecast,pred_graph,pred_ensemble_mean,pred_ensemble_std,pred_disagreement,pred_simple_fusion,pred_consensus,pred_ensemble_uncertainty,pred_conformal_radius,pred_conformal_uncertainty,pred_disagreement_aware,realized_cumulative_latency_3_ms,retrospective_best_cumulative_latency_3_ms,cumulative_decision_gap_3_ms,cumulative_success_under_budget_3,realized_cumulative_latency_5_ms,retrospective_best_cumulative_latency_5_ms,cumulative_decision_gap_5_ms,cumulative_success_under_budget_5,scenario_name
reactive_greedy,40,inside-out/active/slc/2025-03-04/ping-sltyutx1-2605:59c0:3000:543a::1-10ms-1h-2025-03-04-15-00-00.txt,slc,active,30.999749373433584,36.4401185770751,30.814686914915747,5.62543166215935,0,1,291.708,1,33.14499697638621,33.18867111206055,32.61812821588816,1.1353443628826834,0.04367413567433687,33.16028292387223,33.17338516457453,34.947619678066474,6.430049435619693,41.0530296020222,34.65573576815826,100.16443021133757,92.8653235603656,7.299106650971979,1.0,155.35412402167978,149.1918223603909,6.162301661288893,1.0,in_distribution
reactive_greedy,41,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,28.67088407758232,24.292231870452945,24.292231870452945,0.0,1,1,162.584,1,27.519418771217715,26.469873428344727,27.168521849382685,1.0659220806709406,1.0495453428729888,27.15207790121217,27.466941504074068,29.105493228485685,3.7214042702754533,32.37835286009296,29.12924399411035,78.22300901993822,78.22300901993822,0.0,1.0,125.4358627885124,125.4358627885124,0.0,1.0,in_distribution
reactive_greedy,42,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,30.348816568047337,31.629640718562875,31.629640718562875,0.0,1,1,225.625,1,31.71084975659778,31.419082641601562,31.86595763952438,0.7555711137872404,0.2917671149962189,31.608731266349103,31.69626140084797,33.41414877953875,3.7214042702754533,36.41376683154718,32.82365776302002,95.25906941172472,95.25906941172472,0.0,1.0,157.78336148393996,157.78336148393996,0.0,1.0,in_distribution
reactive_greedy,43,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,33.13715012722646,29.065190397350992,29.065190397350992,0.0,1,1,276.084,1,26.749449675972755,26.030441284179688,26.91124336669371,0.5803466953456771,0.7190083917930679,26.49779673884518,26.713499256383102,28.659168605578262,6.430049435619693,34.49216432896774,28.385668669654926,78.23373356560673,78.23373356560673,0.0,1.0,130.8389736598933,130.8389736598933,0.0,1.0,in_distribution
reactive_greedy,45,inside-out/active/manila/2025-03-15/ping-mnlaphl1-100.64.0.1-10ms-1h-2025-03-15-09-00-00.txt,manila,active,27.30905979005021,32.333520074696544,32.333520074696544,0.0,1,1,164.042,1,30.568834748553854,30.273033142089844,30.748161017936063,0.42232242234910145,0.29580160646401055,30.465304186291448,30.554044668230652,32.1891355004498,3.7214042702754533,35.41447168458122,31.826178137214573,91.4743018271143,91.4743018271143,0.0,1.0,156.48998443937955,156.48998443937955,0.0,1.0,in_distribution
reactive_greedy,46,inside-out/active/seattle/2025-03-06/ping-sttlwax1-2605:59c8:900:facf::1-10ms-1h-2025-03-06-17-00-00.txt,seattle,active,26.443735605711655,26.8953803723282,26.8953803723282,0.0,1,1,412.667,1,24.77162628156566,26.221948623657227,24.636615584519966,0.6859759620025747,1.4503223420915674,25.279239101297705,25.714335803925174,26.42094591102846,6.430049435619693,32.47152407219192,27.1292163931409,76.35237803214854,76.35237803214854,0.0,1.0,132.85352502008908,132.85352502008908,0.0,1.0,in_distribution
reactive_greedy,47,inside-out/active/minneapolis/2025-03-29/ping-mplsmnx1-2605:59ca:1300:1efc::1-10ms-1h-2025-03-29-01-07-29.txt,minneapolis,active,30.35293845441925,35.61878136200717,30.08710978976428,5.531671572242889,0,1,288.0,1,32.343650492784946,33.56637191772461,32.348509772477264,0.8225528516130389,1.2227214249396638,32.77160299151383,33.13841941899573,34.47286901035714,6.430049435619693,40.28114452757473,34.768136160659786,105.00420126320688,91.20604263688014,13.798158626326739,1.0,163.94382032364857,149.2471256729843,14.696694650664256,1.0,in_distribution
reactive_greedy,48,inside-out/active/victoria/2025-03-26/ping-sttlwax1-2605:59c8:200:4bde::1-10ms-1h-2025-03-26-03-00-00.txt,victoria,active,32.016562436957834,34.82345757001474,34.82345757001474,0.0,1,1,149.0,1,36.255386581016865,37.092628479003906,35.855023217601605,0.8924246667769189,0.8372418979870417,36.548421245312326,36.79959381470844,38.37796573339984,9.320885772786125,47.42989636951854,38.73694202022269,112.47030922605634,112.47030922605634,0.0,1.0,201.1471161030378,201.1471161030378,0.0,1.0,in_distribution
reactive_greedy,49,inside-out/inactive/ottawa/2025-03-11/ping-fe80::200:5eff:fe00:101-10ms-1h-2025-03-11-02-00-00.txt,ottawa,inactive,30.26902274124155,33.67662283448132,32.424394260174076,1.2522285743072459,0,1,277.041,1,31.101955410026676,33.428932189941406,31.651507513189706,0.6974645182046686,2.3269767799147303,31.916397282996833,32.61449031697125,33.44132391497493,6.430049435619693,38.79872285877809,34.113906008094446,98.07055820332597,91.36401332061577,6.7065448827102045,1.0,169.00574766619883,162.00472855502312,7.001019111175708,1.0,in_distribution
reactive_greedy,50,inside-out/active/seattle/2025-03-06/ping-sttlwax1-2605:59c8:900:facf::1-10ms-1h-2025-03-06-17-00-00.txt,seattle,active,27.105559481743228,29.395587506197323,29.395587506197323,0.0,1,1,271.083,1,28.46576073430151,28.27750587463379,28.67502662205675,0.4104777116639841,0.18825485966772249,28.39987153341781,28.456347991318125,30.171434209843646,3.7214042702754533,33.375714308615876,29.739024725190898,90.10436943077717,90.10436943077717,0.0,1.0,149.03753405586255,149.03753405586255,0.0,1.0,in_distribution
reactive_greedy,51,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,27.417329939842663,23.931289790143833,23.931289790143833,0.0,1,1,173.333,1,24.611743287759964,26.504274368286133,25.284058714905786,1.1711807625236883,1.8925310805261688,25.274129165944125,25.841888490101976,27.78241564883804,9.320885772786125,35.55260042258558,27.651112960194077,75.67262334096918,75.67262334096918,0.0,1.0,128.99687459592707,128.99687459592707,0.0,1.0,in_distribution
reactive_greedy,52,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,29.142605061527743,29.473612764944033,29.473612764944033,0.0,1,1,163.459,1,29.72903988786038,29.739953994750977,29.45511248801826,0.6244691248166244,0.010914106890595576,29.73285982527209,29.736134057339267,30.74596320583101,3.7214042702754533,34.27294303233612,30.559724342228613,89.80837226386352,88.03931308789038,1.7690591759731404,1.0,151.57950771412686,151.57950771412686,0.0,1.0,in_distribution
reactive_greedy,53,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,29.473612764944033,29.340230696798493,26.081499649614575,3.258731047183918,0,1,226.875,0,30.95704838921938,31.071712493896484,30.750057999210057,0.7079516902490351,0.11466410467710375,30.99718082585637,31.0315800572595,32.20460687827746,3.7214042702754533,35.60203777087546,31.966631579107837,92.72769244633868,84.02301314283622,8.70467930350246,1.0,155.558047148945,141.7940759855556,13.763971163389414,1.0,in_distribution
reactive_greedy,54,inside-out/inactive/ottawa/2025-03-11/ping-fe80::200:5eff:fe00:101-10ms-1h-2025-03-11-02-00-00.txt,ottawa,inactive,35.50029523407845,35.8703422053232,35.8703422053232,0.0,1,1,269.375,1,35.007399405489195,35.042850494384766,34.886886379529216,1.1711191638760832,0.03545108889557014,35.01980728660264,35.03044261327131,37.306708862972116,9.320885772786125,45.86976828881116,36.5754708326967,105.40557667653496,105.40557667653496,0.0,1.0,176.5436536868658,176.5436536868658,0.0,1.0,in_distribution
reactive_greedy,55,inside-out/active/manila/2025-03-15/ping-mnlaphl1-100.64.0.1-10ms-1h-2025-03-15-09-00-00.txt,manila,active,28.263901188534145,29.6776123046875,29.6776123046875,0.0,1,1,260.958,1,27.75081922886511,30.116558074951172,29.666667098542966,3.6479393830498372,2.36573884608606,28.578827824995233,29.28854947882105,33.69856987325425,6.430049435619693,35.47681690190871,30.821071600853564,87.44867514740686,87.44867514740686,0.0,1.0,,,,,in_distribution
reactive_greedy,56,inside-out/active/victoria/2025-03-26/ping-sttlwax1-2605:59c8:200:4bde::1-10ms-1h-2025-03-26-03-00-00.txt,victoria,active,34.98300042498938,34.001104135094174,29.687505112474437,4.313599022619737,0,1,214.292,1,30.15942690232896,34.39097595214844,32.52077568855922,3.416340729909272,4.231549049819478,31.64046906976578,32.90993378471162,37.155995079712,14.379432902190416,46.611823648240204,35.406052533414396,103.12907321276379,94.50068058689388,8.628392625869907,1.0,,,,,in_distribution
reactive_greedy,57,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,25.23971631205674,27.224847632442568,27.224847632442568,0.0,1,1,500.958,1,24.312485682772603,26.86594581604004,26.493297905958073,4.0725232408191685,2.5534601332674356,25.206196729416206,25.972234769396437,30.611765076153997,3.7214042702754533,29.097964692629603,27.291655522304723,78.50657620661423,78.50657620661423,0.0,1.0,,,,,in_distribution
reactive_greedy,58,inside-out/active/manila/2025-03-15/ping-mnlaphl1-100.64.0.1-10ms-1h-2025-03-15-09-00-00.txt,manila,active,30.366635249764375,28.736724738675957,28.736724738675957,0.0,1,1,304.459,1,36.39465495098375,29.974584579467773,35.32261594928506,2.288166924839986,6.420070371515976,34.147630320953155,36.07365143240795,38.724711408928705,9.320885772786125,47.40151098978353,40.9696568841796,,,,,,,,,in_distribution
reactive_greedy,59,inside-out/active/minneapolis/2025-03-29/ping-mplsmnx1-2605:59ca:1300:1efc::1-10ms-1h-2025-03-29-01-07-29.txt,minneapolis,active,37.658891846116624,33.7273163706193,33.7273163706193,0.0,1,1,324.791,1,38.91532147905036,38.452308654785156,37.03180751809771,2.8798887098328647,0.4630128242652063,38.75326699055754,38.89217083783711,40.797888008898134,9.320885772786125,49.842371210262264,40.72984120839548,,,,,,,,,in_distribution
reactive_greedy,60,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,78.45035271223547,56.133623120300754,56.133623120300754,0.0,1,1,211.208,1,61.83695204529249,65.53146362304688,62.29863257825005,1.4141159955420493,3.6945115777543833,63.130031097506524,64.23838457083284,65.10906271269698,9.320885772786125,72.90768095586901,66.35767886639867,172.54762753722548,172.54762753722548,0.0,1.0,292.8415049793987,292.8415049793987,0.0,1.0,in_distribution
reactive_greedy,62,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,57.221213535589264,58.55621793305644,56.45335424710424,2.102863685952201,0,1,617.875,1,60.07716388889639,58.45444869995117,60.24186759412313,1.6576790481415618,1.6227151889452216,59.50921357276556,59.99602812944913,63.466431704841966,9.320885772786125,71.37935448629518,62.788690548534404,177.40450649696487,176.74723168927744,0.6572748076874291,1.0,292.8608288657564,265.4146420043487,27.446186861407682,1.0,in_distribution
reactive_greedy,68,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,57.68501550942496,70.24125874125875,70.24125874125875,0.0,1,0,166.375,0,66.51199406669457,64.06768035888672,67.0174940172221,2.2432044114193976,2.4443137078078507,65.65648426896182,66.38977838130417,71.04442672020465,14.379432902190416,83.23595636330299,69.95646462962611,201.39282891030314,201.39282891030314,0.0,0.0,327.88087487650506,327.88087487650506,0.0,0.0,in_distribution
reactive_greedy,70,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,40.29034709906258,47.5391324958521,47.5391324958521,0.0,1,1,146.166,1,49.68911588543233,47.52562713623047,49.85481734687372,1.8682334586502494,2.1634887492018606,48.93189482321168,49.580941447972236,52.46801219744457,3.7214042702754533,54.62253991229095,51.87470557915632,144.41108102774285,144.41108102774285,0.0,1.0,267.0702975476335,267.0702975476335,0.0,1.0,in_distribution
reactive_greedy,72,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,63.84751722499406,62.64052874120786,62.64052874120786,0.0,1,0,1866.708,1,61.63372559829622,61.004638671875,62.08320458244889,1.1274039699696123,0.6290869264212233,61.4135451740488,61.60227125197517,64.14287390221277,3.7214042702754533,66.56924621085834,63.13093105747244,179.53382923794746,179.53382923794746,0.0,1.0,306.6218952368571,306.6218952368571,0.0,0.0,in_distribution
reactive_greedy,82,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,66.27154724818276,61.55,61.55,0.0,1,0,173.0,0,71.99906656180701,69.85435485839844,72.51437072417467,1.9135454067433704,2.144711703408575,71.24841746561401,71.89183097663658,77.22721121763519,14.379432902190416,89.65618090240042,76.24186826674386,210.5227415240268,210.5227415240268,0.0,0.0,367.067593337315,367.067593337315,0.0,0.0,in_distribution
reactive_greedy,84,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,75.88454946131245,73.08819206271436,73.08819206271436,0.0,1,0,156.75,0,76.74429642141604,73.08128356933594,76.3790195012056,2.7932738309461325,3.663012852080101,75.462241923188,76.56114577881203,80.3446888891704,9.320885772786125,87.93589620895736,80.26336621960728,229.63304387600255,229.63304387600255,0.0,0.0,355.8074939185327,355.8074939185327,0.0,0.0,in_distribution
reactive_greedy,85,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,73.08819206271436,74.99189797449363,66.57997068881289,8.411927285680733,0,0,286.209,0,74.64623647777444,74.96369171142578,73.33390740048978,2.858339931190141,0.3174552336513443,74.7573458095524,74.85258237964781,77.6265301362295,14.379432902190416,91.17453716731197,77.03319569036006,221.86785275402195,191.8670546237253,30.00079813029666,0.0,324.2070305701389,288.53150134657466,35.67552922356424,0.0,in_distribution
reactive_greedy,86,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,74.99189797449363,81.55295383879455,81.55295383879455,0.0,1,0,220.667,0,72.64141777006262,76.4468994140625,71.06917492760732,2.1983614328153447,3.805481643999883,73.97333634546257,75.11498083866253,74.14149678549694,6.430049435619693,80.49501798896043,76.91907978634063,207.72740388132473,207.72740388132473,0.0,0.0,297.8433071988199,297.8433071988199,0.0,1.0,in_distribution
reactive_greedy,88,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,51.08469387755102,38.82980352130645,38.82980352130645,0.0,1,1,158.083,1,52.270983485524994,55.35871124267578,52.393418609775296,1.3680450384905978,3.0877277571507875,53.351688200527775,54.278006527673014,55.23070754421985,9.320885772786125,63.403124413887724,56.39803445896468,158.18354420477408,158.18354420477408,0.0,1.0,249.08102328942445,249.08102328942445,0.0,1.0,in_distribution
reactive_greedy,89,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,38.82980352130645,57.83464320154291,41.48772871432057,16.346914487222342,0,1,318.375,0,55.91860852390073,55.69112014770508,55.05814784884623,1.7306878112984028,0.22748837619565165,55.83898759223226,55.90723410509095,57.32289996237561,3.7214042702754533,60.60674904923176,56.98771454824434,162.86033698953622,147.3674976593796,15.492839330156613,1.0,266.01600783347436,258.54497269907256,7.471035134401802,1.0,in_distribution
reactive_greedy,90,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,41.48772871432057,48.62817460317461,48.62817460317461,0.0,1,1,312.834,1,50.39929430023767,49.583099365234375,51.4721345914851,2.0570933737814006,0.8161949350032955,50.11362607298651,50.3584845534875,54.53335238490688,6.430049435619693,58.34774149894309,52.28497978407487,149.2568904493985,149.2568904493985,0.0,1.0,276.83099583843466,276.83099583843466,0.0,1.0,in_distribution
reactive_greedy,100,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,48.42992771084337,40.09441024378232,40.09441024378232,0.0,1,1,217.625,1,50.46006846366163,47.6912956237793,50.5434038181311,1.485608597601006,2.768772839882331,49.49099796970282,50.321629821667514,53.45547784585929,9.320885772786125,61.578821815975196,53.50388382113612,145.44274213755705,145.44274213755705,0.0,1.0,241.72582662628636,241.72582662628636,0.0,1.0,in_distribution
reactive_greedy,104,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,51.98465621230398,50.89078979945531,50.89078979945531,0.0,1,1,264.208,1,56.12270029019601,50.781333923339844,55.96086696574562,1.2886127900523328,5.341366366856164,54.25322206179635,55.8556319718532,58.7117910050509,9.320885772786125,67.22805050974816,60.310779602047305,163.04420106430382,163.04420106430382,0.0,1.0,254.18006710385208,254.18006710385208,0.0,1.0,in_distribution
reactive_greedy,105,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,49.86113977485929,54.36197315752296,54.36197315752296,0.0,1,1,167.333,1,46.95285416249317,48.180511474609375,47.86090556803351,1.3444541314584726,1.2276573121162073,47.382534221733835,47.750831415368694,50.34432882657202,6.430049435619693,54.857986258057515,49.34867980652497,137.56592991938612,137.56592991938612,0.0,1.0,236.1505288492599,236.1505288492599,0.0,1.0,in_distribution
reactive_greedy,108,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.343274021352315,55.00292682926829,49.01977267345489,5.983154155813402,0,1,278.25,0,49.56828688040423,46.25355529785156,49.44840821839351,1.1234391593222877,3.3147315825526675,48.4081308265108,49.4025503012766,51.48586883613757,3.7214042702754533,54.48457239893203,52.254797340805275,144.55673858545293,144.55673858545293,0.0,1.0,244.4591419101601,244.4591419101601,0.0,1.0,in_distribution
reactive_greedy,109,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,55.00292682926829,43.581672100605495,43.581672100605495,0.0,1,1,152.792,0,48.81930624254255,46.4022102355957,49.678858411003404,1.2451061561987646,2.4170960069468492,47.97332264011116,48.698451442195214,51.89464560975485,6.430049435619693,56.53131325976462,51.18895702727101,142.05351928725946,142.05351928725946,0.0,1.0,247.64825500299503,247.64825500299503,0.0,1.0,in_distribution
reactive_greedy,112,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,52.499707531074826,47.40269579363235,47.40269579363235,0.0,1,1,158.584,0,50.71280962371111,53.39793395996094,52.672239771751215,1.8326769908358547,2.685124336249828,51.652603141398544,52.45814044227349,56.461886697140926,14.379432902190416,67.50738170816435,55.1417920581613,153.37387240638304,153.37387240638304,0.0,1.0,264.24121969978967,264.24121969978967,0.0,1.0,in_distribution
reactive_greedy,116,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,44.755442978322336,52.01917613636363,50.2937984496124,1.72537768675123,0,1,248.167,1,54.58448762049284,55.26537322998047,52.849211738819136,2.7342181850339764,0.6808856094876319,54.82279758381351,55.0270632666598,55.8448219640675,3.7214042702754533,59.250838477241174,56.04009841408144,179.9404790645883,143.162717885424,36.77776117916429,1.0,,,,,in_distribution
predictive_greedy,0,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,25.12317073170732,26.873653471771576,26.33080684596577,0.5428466258058045,0,1,586.041,0,23.578669177042684,24.90900230407715,24.043841240008504,3.810428623872432,1.3303331270344643,24.044285771504747,24.443385709615086,28.1306787414626,3.7214042702754533,28.52908948086791,25.805435055868305,78.26488988022763,78.26488988022763,0.0,1.0,137.8092389419223,133.00697216751368,4.802266774408622,1.0,in_distribution
predictive_greedy,1,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,27.70465890183028,26.055603345280765,26.055603345280765,0.0,1,1,288.375,1,30.97304034241006,26.369524002075195,29.573978718155136,2.1559161733365357,4.603516340334863,29.361809623292856,30.742864525393315,32.69236761052357,6.430049435619693,38.90454154039578,34.54607445792678,80.57293146434048,80.57293146434048,0.0,1.0,130.84024266629936,130.84024266629936,0.0,1.0,in_distribution
predictive_greedy,2,inside-out/active/brisbane/2025-03-20/ping-sydyaus1-2406:2d40:4600:8118::1-10ms-1h-2025-03-20-20-00-00.txt,brisbane,active,42.46686196390907,31.082618935468677,31.082618935468677,0.0,1,1,151.875,1,35.33123671199428,34.84976577758789,33.16607812728486,2.7613514993949,0.48147093440638855,35.16272188495204,35.307163165273955,37.29191880297836,9.320885772786125,46.70694953592773,37.60272568362448,88.05265359380194,88.05265359380194,0.0,1.0,158.27405037076028,158.27405037076028,0.0,1.0,in_distribution
predictive_greedy,3,inside-out/inactive/ottawa/2025-03-11/ping-fe80::200:5eff:fe00:101-10ms-1h-2025-03-11-02-00-00.txt,ottawa,inactive,43.96312473750525,41.1308910472973,41.1308910472973,0.0,1,1,148.0,1,36.51924949529439,36.79172134399414,36.14933037684588,1.2669196926218163,0.2724718486997517,36.614614642339305,36.69635619694923,39.7327615435482,14.379432902190416,53.53192379472076,39.35684477905516,101.3646676135265,101.3646676135265,0.0,1.0,167.52694770020503,167.52694770020503,0.0,1.0,in_distribution
predictive_greedy,5,inside-out/active/seattle/2025-03-06/ping-sttlwax1-2605:59c8:900:facf::1-10ms-1h-2025-03-06-17-00-00.txt,seattle,active,35.43523341523341,27.02560634328358,27.02560634328358,0.0,1,1,281.667,1,27.905665867996504,29.06781768798828,27.988540829167746,1.25970880267529,1.1621518199917773,28.31241900499363,28.661064550991163,31.477866876162185,14.379432902190416,44.82964321517489,31.321824177978304,81.21251984303379,81.21251984303379,0.0,1.0,131.01242033947324,131.01242033947324,0.0,1.0,in_distribution
predictive_greedy,6,inside-out/active/seattle/2025-03-06/ping-sttlwax1-2605:59c8:900:facf::1-10ms-1h-2025-03-06-17-00-00.txt,seattle,active,27.02560634328358,27.55897973445143,27.55897973445143,0.0,1,1,148.166,0,24.02323119780067,25.622209548950195,24.090839088867313,0.5828244935120621,1.5989783511495261,24.582873620703005,25.062567126047863,25.78971708211192,6.430049435619693,31.715040256530923,26.484224584273374,77.19515553162272,77.19515553162272,0.0,1.0,136.33075745219745,136.33075745219745,0.0,1.0,in_distribution
predictive_greedy,8,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,27.188433228180862,24.138108395324124,24.138108395324124,0.0,1,1,266.25,1,25.610759047121974,25.611427307128906,25.85420487844635,0.9103626057785333,0.0006682600069325417,25.610992938124397,25.611193416126476,27.79013250614111,6.430049435619693,33.293964156102525,26.86441591548803,77.51061826201136,77.51061826201136,0.0,1.0,129.33485140533995,129.33485140533995,0.0,1.0,in_distribution
predictive_greedy,9,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,24.138108395324124,29.599375538329028,29.599375538329028,0.0,1,1,149.666,0,24.795404479586978,25.128509521484375,25.13599132598427,0.908869473210463,0.3331050418973973,24.911991244251066,25.011922756820287,26.864127502184346,3.7214042702754533,29.563292821154658,26.091717332302252,77.22455238440295,77.22455238440295,0.0,1.0,134.23453537768097,134.23453537768097,0.0,1.0,in_distribution
predictive_greedy,10,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,25.874487418452937,26.86275224896669,26.86275224896669,0.0,1,1,268.958,1,25.088278730524507,27.47515296936035,24.812739453693332,0.6595259672417371,2.386874238835844,25.92368471411705,26.639746985767804,26.323214467598703,3.7214042702754533,29.825513539274027,27.894264948125453,78.94008463927621,78.94008463927621,0.0,1.0,132.5589696276024,132.5589696276024,0.0,1.0,in_distribution
predictive_greedy,11,inside-out/inactive/dallas/2025-03-08/ping-chcoilx1-fe80::200:5eff:fe00:101-10ms-1h-2025-03-08-15-00-00.txt,dallas,inactive,38.84,48.67618,48.67618,0.0,1,1,149.333,1,45.25134408829854,44.11023712158203,45.11437666240014,2.364094171403956,1.1411069667165066,44.85195664994776,45.19428873996271,49.52778078269381,14.379432902190416,62.27111048222966,48.40517571506166,140.03959751587593,140.03959751587593,0.0,1.0,223.74304791746152,223.74304791746152,0.0,1.0,in_distribution
predictive_greedy,12,inside-out/inactive/dallas/2025-03-08/ping-chcoilx1-fe80::200:5eff:fe00:101-10ms-1h-2025-03-08-15-00-00.txt,dallas,inactive,48.67618,41.34417073688681,41.34417073688681,0.0,1,1,223.0,0,47.78097195872488,51.306602478027344,47.028769735638434,1.6586272089204097,3.5256305193024673,49.01494264048074,50.07263179627148,51.11113143763588,14.379432902190416,64.99879615622243,53.26358614350886,133.1728562329435,133.1728562329435,0.0,1.0,216.6399568572657,216.6399568572657,0.0,1.0,in_distribution
predictive_greedy,13,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,27.972190625612864,29.03779236766516,29.03779236766516,0.0,1,1,333.583,1,26.79941087161569,23.841140747070312,26.900240308837823,1.2709195431864744,2.958270124545379,25.76401632802481,26.651497365388423,29.333374239668828,6.430049435619693,34.709404580676534,29.61057670110226,77.85231194760728,77.85231194760728,0.0,1.0,136.23848467751372,136.23848467751372,0.0,1.0,in_distribution
predictive_greedy,14,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,29.03779236766516,26.279789850212385,26.279789850212385,0.0,1,1,286.5,0,25.991624898036207,28.234825134277344,26.283611671716553,1.1380671176246817,2.2432002362411367,26.776744980720604,27.449705051592947,28.408680279614554,6.430049435619693,33.69319260333539,28.94554334489655,78.60812756465225,78.60812756465225,0.0,1.0,134.09423470720776,134.09423470720776,0.0,1.0,in_distribution
