policy_name,session_bin_index,chosen_relative_path,chosen_location,chosen_path_state,reactive_latency_ms,realized_next_latency_ms,end_to_end_realized_latency_ms,retrospective_best_path_latency_ms,decision_gap_ms,retrospective_best_path_match,success_under_budget,control_loop_latency_ms,decision_window_seconds,stale_decision,feasible_candidate_count,no_feasible_candidate,decision_time_us,switched_path,online_switch_penalty_ms,selected_online_score,xai_latency_component_ms,xai_disagreement_component_ms,xai_uncertainty_component_ms,xai_service_risk_component_ms,xai_switch_component_ms,xai_residual_score_component_ms,xai_explained_abs_total_ms,xai_dominant_component,xai_runner_up_relative_path,xai_runner_up_score_ms,xai_score_margin_ms,xai_counterfactual_reason,xai_delta_runner_minus_selected_latency_ms,xai_delta_runner_minus_selected_disagreement_ms,xai_delta_runner_minus_selected_uncertainty_ms,xai_delta_runner_minus_selected_service_risk_ms,xai_delta_runner_minus_selected_switch_ms,xai_delta_runner_minus_selected_residual_score_ms,pred_forecast,pred_graph,pred_ensemble_mean,pred_ensemble_std,pred_simple_fusion,pred_consensus,pred_ensemble_uncertainty,pred_conformal_radius,pred_conformal_uncertainty,pred_temporal_calibrated,pred_graph_calibrated,pred_calibrated_fusion,pred_disagreement,pred_disagreement_normalized,pred_mixture_std,pred_disagreement_only,pred_disagreement_aware,pred_learned_residual_risk,pred_learned_risk_no_disagreement,pred_calibrated_risk_ungated,pred_calibrated_operational,realized_cumulative_latency_3_ms,retrospective_best_cumulative_latency_3_ms,cumulative_decision_gap_3_ms,cumulative_success_under_budget_3,realized_cumulative_latency_5_ms,retrospective_best_cumulative_latency_5_ms,cumulative_decision_gap_5_ms,cumulative_success_under_budget_5,scenario_name
calibrated_fusion_selector,37,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,33.78949397590362,29.266137440758293,29.266137440758293,29.266137440758293,0.0,1,1,0.0,,0,2,0,353.959,0,0.0,32.6816913009259,32.6816913009259,2.582793352031821,0.7155693911997469,1.2558679824927412,0.0,-4.5542307257243095,41.79015275237452,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,59.9630079890368,27.2813166881109,selected_lower_latency,27.2813166881109,-1.8913817973947644,2.7509686603382377,-0.09293427824426059,0.0,-0.7666525846992158,33.87856469955777,31.726013711221277,33.33407112981354,0.7155693911997469,33.12517185364,33.770937150140945,35.12661615570609,3.9314834449665037,39.06591612701701,33.345139661175395,14.806542409883974,32.6816913009259,18.53859725129142,1.0481484796197817,5.783482339198634,35.26448465295772,35.12661615570609,8.222754948494185,33.36337393493676,40.90444624942008,35.12661615570609,87.99705943252619,87.99705943252619,0.0,1.0,146.89121309242225,146.89121309242225,0.0,1.0,session_holdout
calibrated_fusion_selector,38,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,29.266137440758293,28.552526193247964,28.552526193247964,28.552526193247964,0.0,1,1,0.0,,0,2,0,344.875,0,0.0,30.760010282272955,30.760010282272955,3.2764636816189743,0.27538187894380334,0.7894325808473417,0.0,-4.341278141410118,39.44256656509319,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,57.677159215721,26.917148933448043,selected_lower_latency,26.917148933448043,-3.239881230832726,0.9505856864002782,0.5759367565687588,0.0,1.7133587878636938,32.13506845219374,25.003538075022142,31.6147518159678,0.27538187894380334,29.639032820183683,31.778491933335165,32.610720806023,3.9314834449665037,36.855984478007585,31.601643413811367,8.084066773684839,30.760010282272955,23.517576640126528,1.3296535798021707,6.377637108880239,34.03647396389193,32.610720806023,7.355455988192276,28.549060371429718,38.115466270465234,32.610720806023,87.27625908361662,87.27625908361662,0.0,1.0,149.25471637022684,149.25471637022684,0.0,1.0,session_holdout
calibrated_fusion_selector,39,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,28.552526193247964,30.178395798519933,30.178395798519933,30.178395798519933,0.0,1,1,0.0,,0,2,0,383.375,0,0.0,30.49022313133572,30.49022313133572,2.577451038911068,0.5892517878715596,0.6903545177620876,0.0,-3.8570573445447174,38.20433782042515,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,56.93684320957342,26.446620078237697,selected_lower_latency,26.446620078237697,-2.116760194217111,0.9193802210051515,0.28182496434959603,0.0,0.9155550088623663,31.685724237106022,29.57151893804354,30.934180558989322,0.5892517878715596,30.94575238243415,31.580013972152894,32.06647391765508,3.9314834449665037,36.307562199834614,31.152299198723647,12.652047636706236,30.49022313133572,18.50025156201741,1.0459804635952832,5.779243793759274,33.06767417024679,32.06647391765508,6.69269820098112,29.657447156778144,37.18292133231684,32.06647391765508,89.07254945841599,89.07254945841599,0.0,1.0,152.6960627853586,152.6960627853586,0.0,1.0,session_holdout
calibrated_fusion_selector,40,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,30.178395798519933,28.54533709184872,28.54533709184872,28.54533709184872,0.0,1,1,0.0,,0,2,0,339.5,0,0.0,31.725044364176703,31.725044364176703,2.187263776475696,0.5978298341594939,0.9267069419193189,0.0,-3.7118005525545072,39.14864546928572,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,56.9887467270593,25.263702362882597,selected_lower_latency,25.263702362882597,-1.2295596288393398,0.1918119690649822,0.534952104211415,0.0,0.5027955555629404,32.82031712637885,33.50677123941483,32.000998393197364,0.5978298341594939,33.06057606594145,33.26651229985224,33.376077710736304,3.9314834449665037,37.67850751326468,32.28689208799648,16.58729993807753,31.725044364176703,15.69959214991895,0.8876347772991238,5.485848794527098,33.9123081406524,37.69518170021984,5.970137336043139,31.308950956564946,37.69518170021984,37.69518170021984,90.52379437845893,90.52379437845893,0.0,1.0,154.15322307162077,154.15322307162077,0.0,1.0,session_holdout
calibrated_fusion_selector,41,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,28.54533709184872,30.348816568047337,30.348816568047337,30.348816568047337,0.0,1,1,0.0,,0,2,0,328.125,0,0.0,30.744128583001235,30.744128583001235,2.6868973345632696,0.5546600199139958,0.7551943499568541,0.0,-3.996751704434118,38.73763199186947,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,58.58820924031092,27.844080657309682,selected_lower_latency,27.844080657309682,-2.2689100411080005,0.6808128678987916,0.7405520803722807,0.0,0.8475450928369241,31.967743422814067,29.067961997753788,31.264115162934647,0.5546600199139958,30.95281992404297,31.822754351561052,32.435304527827,3.9314834449665037,36.65442121773742,31.43431838443169,12.148490696416484,30.744128583001235,19.285827688015207,1.09039592885023,5.867192630829478,33.431025917564504,32.435304527827,6.945850992486537,29.84495121284528,37.68997957548777,32.435304527827,93.97232989498997,93.97232989498997,0.0,1.0,154.55429507068115,154.55429507068115,0.0,1.0,session_holdout
calibrated_fusion_selector,42,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,30.348816568047337,31.629640718562875,31.629640718562875,31.629640718562875,0.0,1,1,0.0,,0,2,0,330.917,0,0.0,30.81862006402399,30.81862006402399,2.5599698361219296,0.713837248986454,0.9726773083794823,0.0,-4.2464843934878616,39.31158885099971,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,57.79170626601884,26.973086201994853,selected_lower_latency,26.973086201994853,-2.0922561098390844,0.22544499831952636,1.3441237792991463,0.0,0.5226873322204071,32.00963073105419,30.020900812250467,31.472747713460095,0.713837248986454,31.313575259472884,31.910194235114,32.98080295857942,3.9314834449665037,36.91379148440017,31.47620569267181,13.101429510913164,30.81862006402399,18.374776181758648,1.0388862467424533,5.765414090469633,33.37858990014592,32.98080295857942,7.698660145843002,31.042846515082722,38.51728020986699,32.98080295857942,95.25906941172472,95.25906941172472,0.0,1.0,157.78336148393996,157.78336148393996,0.0,1.0,session_holdout
calibrated_fusion_selector,43,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,31.629640718562875,31.993872608379753,31.993872608379753,31.993872608379753,0.0,1,1,0.0,,0,2,0,327.0,0,0.0,31.70887187246932,31.70887187246932,4.869908257193391,0.5827240622724057,1.3373795628454532,0.0,-6.790011882311251,45.28889563709183,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,62.064931027000426,30.356059154531106,selected_lower_latency,30.356059154531106,-3.201906828727882,1.7656405758441989,2.2078559388987875,0.0,-0.7715896860151013,33.49324199527308,14.924394263389164,32.51975569030821,0.5827240622724057,26.99414528911371,32.56479960867888,34.29417829985797,3.9314834449665037,38.76210500308504,32.959816956890705,-1.995077037948139,31.70887187246932,34.95489399483884,1.9763048141848345,7.98443604532727,36.57878012966271,34.29417829985797,14.379959830548792,31.869989803218175,46.088831703018116,34.29417829985797,92.57583778407093,92.57583778407093,0.0,1.0,158.57621482713478,158.57621482713478,0.0,1.0,session_holdout
calibrated_fusion_selector,44,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,31.993872608379753,31.635556084782092,31.635556084782092,31.635556084782092,0.0,1,1,0.0,,0,2,0,325.625,0,0.0,31.393875839446295,31.393875839446295,2.1584412863796416,0.5512908840296153,1.1525237564295314,0.0,-3.8622559268387846,39.118387693123864,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,55.29977942708478,23.905903587638484,selected_lower_latency,23.905903587638484,-1.581876180398801,2.3541169083547135,0.12204608184910137,0.0,-0.894286809805017,32.4817448990729,33.375079107742465,31.95210685151054,0.5512908840296153,32.79441187210725,33.06241213470812,33.51809877096228,3.9314834449665037,37.565752100468934,31.948319860690525,16.455607806405162,31.393875839446295,15.492712054285363,0.875938042386409,5.465515816966279,33.55231712582594,33.51809877096228,6.016364068993855,31.108163199767127,37.41023990844015,33.51809877096228,94.15984815699733,94.15984815699733,0.0,1.0,156.8423977614535,156.8423977614535,0.0,1.0,session_holdout
calibrated_fusion_selector,45,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,31.635556084782092,28.94640909090909,28.94640909090909,28.94640909090909,0.0,1,1,0.0,,0,2,0,439.542,0,0.0,31.782717917281744,31.782717917281744,0.8410239192818025,0.6244047463095046,1.0764084399131568,0.0,-2.541837105504463,36.86639212829067,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,53.69539714705885,21.912679229777105,selected_lower_latency,21.912679229777105,1.2466665110568655,2.5227566019157868,-0.057090879059722655,0.0,-3.7123322339129317,32.53217879908116,42.88158116793494,32.11752139818095,0.6244047463095046,36.15446962817998,39.25929033883612,33.662233397826235,3.9314834449665037,37.54007068396082,31.998753760698783,25.962109866597636,31.782717917281744,6.036643894101147,0.3413040929602907,4.779842017920118,32.623741836563546,33.662233397826235,2.4068052965180122,31.73395618652482,34.18952321379976,33.662233397826235,94.94678613397295,94.94678613397295,0.0,1.0,156.0382796465962,156.0382796465962,0.0,1.0,session_holdout
calibrated_fusion_selector,46,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,28.94640909090909,33.57788298130614,33.57788298130614,33.57788298130614,0.0,1,1,0.0,,0,2,0,369.958,0,0.0,30.645124184393616,30.645124184393616,1.0479974925899143,0.5417591374358709,0.6755661203634324,0.0,-2.265322750389217,35.17576968517205,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,55.73814957384909,25.093025389455477,selected_lower_latency,25.093025389455477,1.2039496615827048,2.762942930815385,0.10062627442241168,0.0,-4.067518866820507,31.447750867366487,40.31155249537848,30.857237966305554,0.5417591374358709,34.55008143717068,37.20922192557428,31.939123439745888,3.9314834449665037,36.054800432696425,30.91432582898411,23.392081194041175,30.645124184393616,7.522244634942936,0.4252980509026518,4.85200585821303,31.69312167698353,31.939123439745888,1.971348257223778,29.556597414913995,32.6164724416174,31.939123439745888,96.2604325857623,96.2604325857623,0.0,1.0,162.41072457375654,162.41072457375654,0.0,1.0,session_holdout
calibrated_fusion_selector,47,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,33.57788298130614,32.42249406175772,32.42249406175772,32.42249406175772,0.0,1,1,0.0,,0,2,0,334.542,0,0.0,33.71266135830868,33.71266135830868,1.189549529933032,0.7487605147685512,1.5251565050988332,0.0,-3.4634665498004154,40.63959445790951,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,56.46149930000974,22.748837941701062,selected_lower_latency,22.748837941701062,0.9764243770888257,2.0929912465348743,-0.2909568700184275,0.0,-2.7784587536052783,34.551648854658815,42.39942796258052,33.63512503232688,0.7487605147685512,37.29837154243141,39.65270527480792,35.72185192350213,4.746602733602602,40.82340809336025,34.01822381627644,25.479956661243214,33.71266135830868,8.538267155033225,0.4827426593191764,4.9096878953557885,34.90221088824171,35.72185192350213,4.744144996897788,34.98363688161008,38.45680635520647,35.72185192350213,93.51398757438099,93.51398757438099,0.0,1.0,157.97544665397817,157.97544665397817,0.0,1.0,session_holdout
calibrated_fusion_selector,48,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,32.42249406175772,30.26005554269845,30.26005554269845,30.26005554269845,0.0,1,1,0.0,,0,2,0,398.334,0,0.0,31.84531982841549,31.84531982841549,2.2114580684856975,0.6575960424236652,1.4597740571281808,0.0,-4.328828168037539,40.50297616449057,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,48.26481188220398,16.41949205378849,selected_lower_latency,16.41949205378849,-1.7790573149457884,0.18589516035437315,0.35099810052594416,0.0,1.2421640540654622,32.94680743678364,33.459601417466885,32.944353550277135,0.6575960424236652,33.126285330022775,33.28012352422775,34.897324639223065,4.853082508627756,39.25966400253957,32.41338239840126,16.540130116129582,31.84531982841549,15.873252282271679,0.897453298152065,5.5030659771554635,34.05677789690119,34.897324639223065,7.178266781028988,32.56671494304536,39.02358660944448,34.897324639223065,96.41034753069269,96.41034753069269,0.0,1.0,155.02656535716446,155.02656535716446,0.0,1.0,session_holdout
calibrated_fusion_selector,49,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,30.26005554269845,30.831437969924817,30.831437969924817,30.831437969924817,0.0,1,1,0.0,,0,2,0,334.791,0,0.0,31.425955157108632,31.425955157108632,3.6492682374095295,0.5746207134983583,1.0465150702608184,0.0,-5.2704040211687015,41.966763199446035,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,52.58784616348906,21.16189100638043,selected_lower_latency,21.16189100638043,-2.6551514640240867,0.5215491910560948,0.637424223305894,0.0,1.4961780496620989,32.89677653279972,23.089355144908744,32.127576568287076,0.5746207134983583,29.46417904703788,32.40640546340517,33.60505717367166,3.9314834449665037,37.87477504802704,32.363351494417344,6.169883843571441,31.425955157108632,26.193467650845903,1.4809450209233899,6.727880683466566,35.07522339451816,33.60505717367166,10.315227763011547,31.086286487308982,41.74118292012018,33.60505717367166,95.29289704952198,95.29289704952198,0.0,1.0,154.10674051126452,154.10674051126452,0.0,1.0,session_holdout
calibrated_fusion_selector,50,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,30.831437969924817,35.31885401806942,35.31885401806942,35.31885401806942,0.0,1,1,0.0,,0,2,0,337.209,0,0.0,31.37591242584639,31.37591242584639,3.872277902320821,0.6372772858424393,1.0805701364808054,0.0,-5.590125324644067,42.55616307513452,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,57.66749390801942,26.291581482173033,selected_lower_latency,26.291581482173033,-2.819101344540659,1.660133195994388,0.0628849310080224,0.0,1.0960832175382471,32.904018832253854,21.495893943370987,32.46992649745326,0.6372772858424393,28.91117512114485,32.33361258780971,34.028454598315896,3.9314834449665037,37.916072413701166,32.37059379387148,4.576422642033684,31.37591242584639,27.794171151837794,1.571446741099108,6.9459616258213135,35.24819032816721,34.028454598315896,11.326826465084503,31.396713319738655,42.702738890930895,34.028454598315896,93.9350718445412,93.9350718445412,0.0,1.0,154.26983134346068,154.26983134346068,0.0,1.0,session_holdout
calibrated_fusion_selector,51,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,35.31885401806942,29.142605061527743,29.142605061527743,29.142605061527743,0.0,1,1,0.0,,0,2,0,326.791,0,0.0,32.75708009415831,32.75708009415831,3.507715003983236,0.4826382790984992,1.1149718806004607,0.0,-5.1053251636821955,42.9677304215227,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,61.552371058769936,28.795290964611624,selected_lower_latency,28.795290964611624,-3.066900429494247,2.235797399815937,0.36909002870457974,0.0,0.46201300097372666,34.19154034923136,25.40015006659459,33.623815208066034,0.4826382790984992,31.11455375030849,33.75197083509952,35.10076579799036,3.9314834449665037,39.23799567479833,33.658115310848984,8.480678765257288,32.75708009415831,25.177436545591696,1.4234999271127233,6.5926718619010085,36.26479509814155,35.10076579799036,9.560543414461545,32.07602501494764,42.31762350861986,35.10076579799036,87.95644852327027,87.95644852327027,0.0,1.0,151.34391027281046,151.34391027281046,0.0,1.0,session_holdout
calibrated_fusion_selector,52,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,29.142605061527743,29.473612764944033,29.473612764944033,29.473612764944033,0.0,1,1,0.0,,0,2,0,325.375,0,0.0,30.45991134890457,30.45991134890457,2.2241777450526,0.2980701137168651,0.8145541938384253,0.0,-3.3368020526078936,37.13351545412036,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,57.7955163401653,27.33560499126073,selected_lower_latency,27.33560499126073,-0.8641315078219165,2.719339453896053,0.4307744124418429,0.0,-2.285982358515973,31.564666291283224,31.986161848554122,30.82178812919741,0.2980701137168651,31.712189736328035,31.838638403509304,31.859894908323486,3.9314834449665037,36.31070393008815,31.03124125290085,15.066690547216819,30.45991134890457,15.96455070568403,0.9026151937579837,5.512171723528478,32.68408909395717,31.859894908323486,4.433865580722443,28.39976717754545,34.89377692962701,31.859894908323486,89.80837226386352,89.80837226386352,0.0,1.0,151.57950771412686,151.57950771412686,0.0,1.0,session_holdout
calibrated_fusion_selector,53,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,29.473612764944033,29.340230696798493,29.340230696798493,29.340230696798493,0.0,1,1,0.0,,0,2,0,326.833,0,0.0,31.346799135458177,31.346799135458177,2.3055639211551124,0.7748662695573331,0.9148824754859315,0.0,-3.99531266619838,39.33742446785494,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,60.798964565931,29.452165430472824,selected_lower_latency,29.452165430472824,-1.2330702702434948,1.1924562632023834,0.0590282701247371,0.0,-0.018414263083620597,32.472459941265555,32.30978737707204,31.733781739871706,0.7748662695573331,32.41552454379783,32.464326313055885,33.22981391752564,3.9314834449665037,37.31882586171799,31.93903490288318,15.390316075734738,31.346799135458177,16.54871882714844,0.9356433091032597,5.571304132528081,33.65236305661329,33.22981391752564,7.162747778962162,31.777911090200437,38.50954691442034,33.22981391752564,92.72769244633868,92.72769244633868,0.0,1.0,155.558047148945,155.558047148945,0.0,1.0,session_holdout
calibrated_fusion_selector,54,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,29.340230696798493,30.994528802120993,30.994528802120993,30.994528802120993,0.0,1,1,0.0,,0,2,0,324.042,0,0.0,32.468840812178506,32.468840812178506,2.6462239711827635,0.7316848207285463,0.9188390034256804,0.0,-4.296747795336991,41.06233640285249,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,59.438228831465466,26.96938801928696,selected_lower_latency,26.96938801928696,-1.4225126092015685,1.2776953738102654,0.9665327888944726,0.0,-0.821715553503175,33.68200778700075,31.074168844281726,32.54046023689635,0.7316848207285463,32.76926415704909,33.5516158398648,34.008062855868445,3.9314834449665037,38.532330235392934,33.148582748618374,14.154697542944422,32.468840812178506,18.99388520567395,1.0738898758379885,5.834236964412003,35.11506478336127,34.008062855868445,7.952440874330362,32.69500876912272,40.42128168650887,34.008062855868445,92.76566425238434,92.76566425238434,0.0,1.0,157.52050245167112,157.52050245167112,0.0,1.0,session_holdout
calibrated_fusion_selector,55,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,30.994528802120993,32.3929329474192,32.3929329474192,32.3929329474192,0.0,1,1,0.0,,0,2,0,337.375,0,0.0,32.34159354144951,32.34159354144951,1.1079575015489596,0.49999009252753546,1.1381785785856149,0.0,-2.746126172662109,37.83384588677373,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,55.0693585209149,22.72776497946539,selected_lower_latency,22.72776497946539,0.983943393536542,1.0416869660151646,0.6836692317334099,0.0,-2.7092995912851237,33.15962229659867,41.59304707839446,32.64805962446904,0.49999009252753546,36.1113209702272,38.641348404765935,34.16123077245031,3.9314834449665037,38.22928432015079,32.626197258216294,24.67357577705716,32.34159354144951,7.9526214811591345,0.44963100505826575,4.875630841524497,33.44955104299847,34.16123077245031,2.675554569794272,31.78220574391031,35.017148111243785,34.16123077245031,95.22328765002553,95.22328765002553,0.0,1.0,159.72597364955013,159.72597364955013,0.0,1.0,session_holdout
calibrated_fusion_selector,56,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,32.3929329474192,29.37820250284414,29.37820250284414,29.37820250284414,0.0,1,1,0.0,,0,2,0,459.792,0,0.0,30.668079405573188,30.668079405573188,5.324057466888618,0.4657277682373786,0.9498055633378486,0.0,-6.739590798463844,44.147261002500876,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,59.3477819202887,28.679702514715515,selected_lower_latency,28.679702514715515,-2.2487961486253027,4.759840851357056,6.411018263174788,0.0,-8.922062965906548,32.569107931668825,10.740499102789363,31.82200530943297,0.4657277682373786,24.929094841561014,31.477677490224853,33.12110669894885,3.9314834449665037,37.450396939973174,32.03568289328645,-6.178972198547941,30.668079405573188,38.21465509183439,2.1606075201245507,8.484196251418968,35.992136872461806,33.12110669894885,14.519204130626287,29.64244626430252,45.18728353619947,33.12110669894885,94.13304070213093,94.13304070213093,0.0,1.0,,,,,session_holdout
calibrated_fusion_selector,57,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,29.37820250284414,33.45215219976219,33.45215219976219,33.45215219976219,0.0,1,1,0.0,,0,2,0,353.958,0,0.0,30.613430320752755,30.613430320752755,1.1760253277901,0.679634756455352,0.8604660953431451,0.0,-2.716126179588592,36.04568267992994,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,45.2552207742248,14.641790453472048,selected_lower_latency,14.641790453472048,-0.854281650056933,4.181665430072812,0.730010469457353,0.0,-4.057394249473234,31.448943822666457,39.393796022585846,31.00703770787635,0.679634756455352,34.229642092638244,36.61309775261406,32.37722987056101,3.9314834449665037,36.2408933629761,30.91551878428408,22.474324721248543,30.613430320752755,8.441194063035539,0.4772542713678023,4.903892296117297,31.789455648542855,32.37722987056101,3.312706604110317,30.492454538483813,33.92613692486307,32.37722987056101,97.95483819928678,97.95483819928678,0.0,1.0,,,,,session_holdout
calibrated_fusion_selector,58,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,33.45215219976219,31.3026859995246,31.3026859995246,31.3026859995246,0.0,1,1,0.0,,0,2,0,335.0,0,0.0,32.22078180830473,32.22078180830473,1.9551909824756422,0.645349605020713,1.7224967209093416,0.0,-4.323037308405695,40.86685642511612,latency,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,56.444071332196614,24.223289523891886,selected_lower_latency,24.223289523891886,-1.369779673619746,2.4208014888088063,1.0067426535828279,0.0,-2.057764468771886,33.25644147195344,35.60865179330721,33.05956710139031,0.645349605020713,34.07971508442726,34.78537818083339,35.266076026065186,5.519780556924882,40.49871874978766,32.72301643357106,18.689180491969907,32.22078180830473,14.033835941601154,0.793455060597857,5.327801466196719,34.17597279078037,35.266076026065186,6.786665494968831,33.298807633794944,39.00744730327356,35.266076026065186,,,,,,,,,session_holdout
