policy_name,session_bin_index,chosen_relative_path,chosen_location,chosen_path_state,reactive_latency_ms,realized_next_latency_ms,hindsight_best_latency_ms,regret_ms,best_path_match,success_under_budget,decision_time_us,pred_forecast,pred_graph,pred_simple_fusion,pred_consensus
predictive_graph_greedy,54,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,23.856429078853896,27.85750845002414,27.7909751924722,0.06653325755194217,0,1,186.334,24.957305355812423,26.56477165222168,25.519918559555663,26.00215844847844
predictive_graph_greedy,55,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,34.91133387888707,28.27106630638121,25.46674280493376,2.8043235014474526,0,1,187.291,30.631920986219484,26.606544494628903,29.22303921416278,30.430652161639955
predictive_graph_greedy,56,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,28.27106630638121,36.45605672641324,25.23971631205674,11.216340414356498,0,1,185.458,27.495489224143967,26.840255737304688,27.26615750375022,27.462727549802004
predictive_graph_greedy,57,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,25.23971631205674,27.224847632442568,26.200651139494116,1.0241964929484517,0,1,185.834,27.38541729382996,27.229188919067383,27.330737362663058,27.37760587509183
predictive_graph_greedy,58,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,27.224847632442568,27.445364937808023,25.305642420122364,2.1397225176856587,0,1,184.0,28.88810798000486,26.160505294799805,27.93344704018309,28.751727845744607
predictive_graph_greedy,59,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,27.445364937808023,23.836363636363636,23.836363636363636,0.0,1,1,215.875,28.94559179074713,29.560728073120117,29.160889489577677,29.345430374289574
predictive_graph_greedy,101,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,44.16263301163078,47.807699805068225,47.807699805068225,0.0,1,1,118.209,52.1070489253616,56.46763229370117,53.63325310428045,54.94142811478232
predictive_graph_greedy,102,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,47.807699805068225,43.33035672100166,43.33035672100166,0.0,1,1,108.875,47.96696382742812,48.17769241333008,48.0407188324938,48.10393740826439
predictive_graph_greedy,103,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,54.13256547041707,46.421944713870026,46.421944713870026,0.0,1,1,187.459,48.84018456265767,51.289608001708984,49.697482766325635,50.43230979804103
predictive_graph_greedy,104,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,46.421944713870026,49.86113977485929,49.86113977485929,0.0,1,1,185.792,46.61412016302347,50.800106048583984,48.07921522296965,49.335010988637805
predictive_graph_greedy,105,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,49.86113977485929,54.36197315752296,49.52559171597633,4.836381441546628,0,1,151.791,48.126791521812265,50.00244903564453,48.78327165165356,49.34596890580324
predictive_graph_greedy,106,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,49.52559171597633,62.62781954887218,41.86068274051086,20.76713680836132,0,0,162.708,49.16382753804646,53.067779541015625,50.530210739085675,51.70139633997643
predictive_graph_greedy,107,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.86068274051086,41.343274021352315,41.343274021352315,0.0,1,1,186.5,48.49378818954574,54.1856689453125,50.485946454064106,52.193510680794134
predictive_graph_greedy,108,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.343274021352315,55.00292682926829,49.01977267345489,5.983154155813402,0,1,168.25,46.94134814655263,54.943504333496094,49.742102811982846,52.14274966806589
predictive_graph_greedy,109,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,55.00292682926829,43.581672100605495,43.581672100605495,0.0,1,1,185.958,49.01720652646327,49.10344696044922,49.047390678358354,49.07326280855414
predictive_graph_greedy,110,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,43.581672100605495,45.97213965557915,45.97213965557915,0.0,1,1,192.459,44.966620364633854,54.6234130859375,48.34649781709013,51.24353563348122
predictive_graph_greedy,111,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,45.97213965557915,52.499707531074826,41.26314601103864,11.236561520036183,0,1,150.125,46.165415279814624,49.19755554199219,47.226664371576774,48.136306450230045
predictive_graph_greedy,112,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,52.499707531074826,47.40269579363235,43.51293330145828,3.8897624921740643,0,1,152.625,47.62042015855695,49.99788665771485,48.45253343326222,49.165773383009586
predictive_graph_greedy,113,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,43.51293330145828,59.008460276540895,58.19203992210321,0.8164203544376818,0,1,154.75,45.32112701707956,51.80773162841797,47.59143863104801,49.53742001444953
predictive_graph_greedy,114,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,58.19203992210321,47.77913669064748,47.77913669064748,0.0,1,1,191.583,48.96882228289178,53.22848129272461,50.45970293633327,51.73760063928312
predictive_graph_greedy,115,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,47.77913669064748,60.57354884379424,44.755442978322336,15.818105865471907,0,0,158.167,48.23630809329188,51.71782684326172,49.45483965578133,50.49929528077228
predictive_graph_greedy,116,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,44.755442978322336,52.01917613636363,50.2937984496124,1.72537768675123,0,1,411.584,46.669537608388055,51.238563537597656,48.26869668361141,49.63940446237429
predictive_graph_greedy,117,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,50.2937984496124,42.33,42.33,0.0,1,1,212.458,48.49232308065257,49.286983489990234,48.77045422392075,49.00885234672205
predictive_graph_greedy,118,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,42.33,50.53891943581162,50.53891943581162,0.0,1,1,228.375,50.86774548681569,50.89054107666016,50.87572394326126,50.8825626202146
predictive_simple_fusion_greedy,50,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,27.12456361724501,24.821327414922848,24.821327414922848,0.0,1,1,212.75,28.204150126883174,27.21704864501953,27.8586646082309,28.154795052789993
predictive_simple_fusion_greedy,51,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,27.417329939842663,23.931289790143833,23.931289790143833,0.0,1,1,193.833,25.049258865103184,27.464065551757812,25.894441205432305,26.61888321142869
predictive_simple_fusion_greedy,52,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,24.717385592292533,26.85906612941455,24.503920280332895,2.355145849081655,0,1,186.792,25.91276103106793,26.25453186035156,26.032380821317197,26.134912070102285
predictive_simple_fusion_greedy,53,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,27.88490447197145,23.856429078853896,23.856429078853896,0.0,1,1,198.084,24.67604055847187,30.52587890625,26.723483980194214,28.478435484527655
predictive_simple_fusion_greedy,54,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,23.856429078853896,27.85750845002414,27.7909751924722,0.06653325755194217,0,1,186.375,24.957305355812423,26.56477165222168,25.519918559555663,26.00215844847844
predictive_simple_fusion_greedy,55,inside-out/active/slc/2025-03-04/ping-sltyutx1-2605:59c0:3000:543a::1-10ms-1h-2025-03-04-15-00-00.txt,slc,active,28.40217971530249,31.84558505408063,25.46674280493376,6.378842249146871,0,1,187.125,28.30328082095366,27.072134017944336,27.872379439900396,28.24172348080319
predictive_simple_fusion_greedy,56,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,25.46674280493376,26.813987518829354,25.23971631205674,1.5742712067726146,0,1,188.0,23.343375746488164,28.345006942749023,25.093946665179466,26.594436024057725
predictive_simple_fusion_greedy,57,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,26.813987518829354,26.92269855595668,26.200651139494116,0.7220474164625621,0,1,187.416,23.696399561282306,28.315563201904297,25.3131068355,26.698855927686598
predictive_simple_fusion_greedy,58,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,26.92269855595668,25.305642420122364,25.305642420122364,0.0,1,1,185.875,23.79358738235169,27.496816635131836,25.08971762082474,26.200686396658785
predictive_simple_fusion_greedy,59,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,27.445364937808023,23.836363636363636,23.836363636363636,0.0,1,1,189.792,28.94559179074713,29.560728073120117,29.160889489577677,29.345430374289574
predictive_simple_fusion_greedy,101,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,40.09441024378232,51.215766423357664,47.807699805068225,3.408066618289439,0,1,159.0,47.24166477032122,57.67058944702149,50.89178840716632,54.0204658101764
predictive_simple_fusion_greedy,102,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,47.807699805068225,43.33035672100166,43.33035672100166,0.0,1,1,111.292,47.96696382742812,48.17769241333008,48.0407188324938,48.10393740826439
predictive_simple_fusion_greedy,103,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,43.33035672100166,51.98465621230398,46.421944713870026,5.562711498433956,0,1,158.291,46.95849797678238,53.498085021972656,49.24735344259898,51.20922955615606
predictive_simple_fusion_greedy,104,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,46.421944713870026,49.86113977485929,49.86113977485929,0.0,1,1,189.0,46.61412016302347,50.800106048583984,48.07921522296965,49.335010988637805
predictive_simple_fusion_greedy,105,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,49.86113977485929,54.36197315752296,49.52559171597633,4.836381441546628,0,1,155.542,48.126791521812265,50.00244903564453,48.78327165165356,49.34596890580324
predictive_simple_fusion_greedy,106,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,49.52559171597633,62.62781954887218,41.86068274051086,20.76713680836132,0,0,155.709,49.16382753804646,53.067779541015625,50.530210739085675,51.70139633997643
predictive_simple_fusion_greedy,107,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.86068274051086,41.343274021352315,41.343274021352315,0.0,1,1,196.084,48.49378818954574,54.1856689453125,50.485946454064106,52.193510680794134
predictive_simple_fusion_greedy,108,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.343274021352315,55.00292682926829,49.01977267345489,5.983154155813402,0,1,183.292,46.94134814655263,54.943504333496094,49.742102811982846,52.14274966806589
predictive_simple_fusion_greedy,109,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,55.00292682926829,43.581672100605495,43.581672100605495,0.0,1,1,196.25,49.01720652646327,49.10344696044922,49.047390678358354,49.07326280855414
predictive_simple_fusion_greedy,110,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,43.581672100605495,45.97213965557915,45.97213965557915,0.0,1,1,185.459,44.966620364633854,54.6234130859375,48.34649781709013,51.24353563348122
predictive_simple_fusion_greedy,111,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,45.97213965557915,52.499707531074826,41.26314601103864,11.236561520036183,0,1,154.708,46.165415279814624,49.19755554199219,47.226664371576774,48.136306450230045
predictive_simple_fusion_greedy,112,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,41.26314601103864,43.51293330145828,43.51293330145828,0.0,1,1,111.75,46.13200954278727,51.08014678955078,47.8638575791545,49.34829875318355
predictive_simple_fusion_greedy,113,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,43.51293330145828,59.008460276540895,58.19203992210321,0.8164203544376818,0,1,150.292,45.32112701707956,51.80773162841797,47.59143863104801,49.53742001444953
predictive_simple_fusion_greedy,114,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,58.19203992210321,47.77913669064748,47.77913669064748,0.0,1,1,188.042,48.96882228289178,53.22848129272461,50.45970293633327,51.73760063928312
predictive_simple_fusion_greedy,115,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,47.77913669064748,60.57354884379424,44.755442978322336,15.818105865471907,0,0,160.75,48.23630809329188,51.71782684326172,49.45483965578133,50.49929528077228
predictive_simple_fusion_greedy,116,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,44.755442978322336,52.01917613636363,50.2937984496124,1.72537768675123,0,1,335.75,46.669537608388055,51.238563537597656,48.26869668361141,49.63940446237429
predictive_simple_fusion_greedy,117,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,50.2937984496124,42.33,42.33,0.0,1,1,192.667,48.49232308065257,49.286983489990234,48.77045422392075,49.00885234672205
predictive_simple_fusion_greedy,118,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,42.33,50.53891943581162,50.53891943581162,0.0,1,1,183.042,50.86774548681569,50.89054107666016,50.87572394326126,50.8825626202146
predictive_consensus_greedy,50,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,27.12456361724501,24.821327414922848,24.821327414922848,0.0,1,1,190.375,28.204150126883174,27.21704864501953,27.8586646082309,28.154795052789993
predictive_consensus_greedy,51,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,27.417329939842663,23.931289790143833,23.931289790143833,0.0,1,1,191.333,25.049258865103184,27.464065551757812,25.894441205432305,26.61888321142869
predictive_consensus_greedy,52,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,24.717385592292533,26.85906612941455,24.503920280332895,2.355145849081655,0,1,188.208,25.91276103106793,26.25453186035156,26.032380821317197,26.134912070102285
predictive_consensus_greedy,53,inside-out/active/seattle/2025-03-06/ping-sttlwax1-2605:59c8:900:facf::1-10ms-1h-2025-03-06-17-00-00.txt,seattle,active,30.373813459268003,29.887796454064013,23.856429078853896,6.031367375210117,0,1,360.667,27.56671103136614,28.6425724029541,27.943262511421924,28.266020922898313
predictive_consensus_greedy,54,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,23.856429078853896,27.85750845002414,27.7909751924722,0.06653325755194217,0,1,209.417,24.957305355812423,26.56477165222168,25.519918559555663,26.00215844847844
predictive_consensus_greedy,55,inside-out/active/slc/2025-03-04/ping-sltyutx1-2605:59c0:3000:543a::1-10ms-1h-2025-03-04-15-00-00.txt,slc,active,28.40217971530249,31.84558505408063,25.46674280493376,6.378842249146871,0,1,201.375,28.30328082095366,27.072134017944336,27.872379439900396,28.24172348080319
predictive_consensus_greedy,56,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,25.46674280493376,26.813987518829354,25.23971631205674,1.5742712067726146,0,1,195.708,23.343375746488164,28.345006942749023,25.093946665179466,26.594436024057725
predictive_consensus_greedy,57,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,26.813987518829354,26.92269855595668,26.200651139494116,0.7220474164625621,0,1,194.041,23.696399561282306,28.315563201904297,25.3131068355,26.698855927686598
predictive_consensus_greedy,58,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,26.92269855595668,25.305642420122364,25.305642420122364,0.0,1,1,190.875,23.79358738235169,27.496816635131836,25.08971762082474,26.200686396658785
predictive_consensus_greedy,59,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,27.445364937808023,23.836363636363636,23.836363636363636,0.0,1,1,199.25,28.94559179074713,29.560728073120117,29.160889489577677,29.345430374289574
predictive_consensus_greedy,101,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,40.09441024378232,51.215766423357664,47.807699805068225,3.408066618289439,0,1,164.375,47.24166477032122,57.67058944702149,50.89178840716632,54.0204658101764
predictive_consensus_greedy,102,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,47.807699805068225,43.33035672100166,43.33035672100166,0.0,1,1,118.292,47.96696382742812,48.17769241333008,48.0407188324938,48.10393740826439
predictive_consensus_greedy,103,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,54.13256547041707,46.421944713870026,46.421944713870026,0.0,1,1,190.125,48.84018456265767,51.289608001708984,49.697482766325635,50.43230979804103
predictive_consensus_greedy,104,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,46.421944713870026,49.86113977485929,49.86113977485929,0.0,1,1,192.375,46.61412016302347,50.800106048583984,48.07921522296965,49.335010988637805
predictive_consensus_greedy,105,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,49.86113977485929,54.36197315752296,49.52559171597633,4.836381441546628,0,1,153.916,48.126791521812265,50.00244903564453,48.78327165165356,49.34596890580324
predictive_consensus_greedy,106,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,49.52559171597633,62.62781954887218,41.86068274051086,20.76713680836132,0,0,152.958,49.16382753804646,53.067779541015625,50.530210739085675,51.70139633997643
predictive_consensus_greedy,107,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.86068274051086,41.343274021352315,41.343274021352315,0.0,1,1,187.542,48.49378818954574,54.1856689453125,50.485946454064106,52.193510680794134
predictive_consensus_greedy,108,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.343274021352315,55.00292682926829,49.01977267345489,5.983154155813402,0,1,199.875,46.94134814655263,54.943504333496094,49.742102811982846,52.14274966806589
predictive_consensus_greedy,109,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,55.00292682926829,43.581672100605495,43.581672100605495,0.0,1,1,192.917,49.01720652646327,49.10344696044922,49.047390678358354,49.07326280855414
predictive_consensus_greedy,110,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,43.581672100605495,45.97213965557915,45.97213965557915,0.0,1,1,209.666,44.966620364633854,54.6234130859375,48.34649781709013,51.24353563348122
predictive_consensus_greedy,111,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,45.97213965557915,52.499707531074826,41.26314601103864,11.236561520036183,0,1,165.917,46.165415279814624,49.19755554199219,47.226664371576774,48.136306450230045
predictive_consensus_greedy,112,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,52.499707531074826,47.40269579363235,43.51293330145828,3.8897624921740643,0,1,152.459,47.62042015855695,49.99788665771485,48.45253343326222,49.165773383009586
predictive_consensus_greedy,113,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,43.51293330145828,59.008460276540895,58.19203992210321,0.8164203544376818,0,1,160.167,45.32112701707956,51.80773162841797,47.59143863104801,49.53742001444953
predictive_consensus_greedy,114,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,58.19203992210321,47.77913669064748,47.77913669064748,0.0,1,1,186.292,48.96882228289178,53.22848129272461,50.45970293633327,51.73760063928312
predictive_consensus_greedy,115,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,47.77913669064748,60.57354884379424,44.755442978322336,15.818105865471907,0,0,154.5,48.23630809329188,51.71782684326172,49.45483965578133,50.49929528077228
predictive_consensus_greedy,116,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,44.755442978322336,52.01917613636363,50.2937984496124,1.72537768675123,0,1,158.75,46.669537608388055,51.238563537597656,48.26869668361141,49.63940446237429
predictive_consensus_greedy,117,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,50.2937984496124,42.33,42.33,0.0,1,1,277.0,48.49232308065257,49.286983489990234,48.77045422392075,49.00885234672205
predictive_consensus_greedy,118,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,42.33,50.53891943581162,50.53891943581162,0.0,1,1,192.583,50.86774548681569,50.89054107666016,50.87572394326126,50.8825626202146
